observed,cell_type,teacher_rate_hz,student_rate_hz
True,excitatory,0.1,0
True,excitatory,5.9,1.6
True,excitatory,0,0
True,excitatory,0,0
True,excitatory,0.1,0
True,excitatory,0,0
True,excitatory,0,0
True,excitatory,7.9,0
True,excitatory,7.5,5.9
True,excitatory,0.2,0
True,excitatory,0,0
True,excitatory,1.4,0.1
True,excitatory,0.4,0
True,excitatory,0,0
True,excitatory,0.2,0
True,inhibitory,237.7,188
True,excitatory,5.7,1.3
True,excitatory,0,0
True,excitatory,5,0
True,excitatory,3.8,0
True,inhibitory,0.6,0
True,excitatory,0.2,0
True,excitatory,20.5,0
True,excitatory,0,0
True,inhibitory,37.6,22.7
True,excitatory,0.1,0
True,excitatory,0.2,0.2
True,excitatory,0,0
True,excitatory,5.6,0
True,excitatory,11.3,0
True,excitatory,0,0
True,excitatory,0,0
True,excitatory,0,0
True,excitatory,0,0
True,excitatory,0,0
True,excitatory,0,0
True,inhibitory,5.8,0
True,excitatory,8.2,3.1
True,excitatory,0,0
True,excitatory,0,0
True,inhibitory,1.2,0
True,inhibitory,0,0.2
True,excitatory,0,0
True,excitatory,1.2,0
True,excitatory,0,0
True,excitatory,0,0
True,inhibitory,0,0
True,excitatory,0,0
True,inhibitory,3,0
True,excitatory,0,0
True,inhibitory,29.3,20.6
True,inhibitory,7.6,6.1
True,excitatory,0,0
True,inhibitory,7.3,9.5
True,excitatory,0,0
True,excitatory,2.3,0
True,excitatory,0,0
True,excitatory,0.1,0
True,inhibitory,3.9,1.5
True,excitatory,0,0
True,inhibitory,14.6,17.3
True,excitatory,0,0
True,inhibitory,0.6,3
True,excitatory,0.3,0
True,excitatory,0,0
True,excitatory,14.7,0
True,excitatory,0.1,0
True,excitatory,7.1,2.9
True,excitatory,0.2,0
True,excitatory,1.5,0
True,excitatory,1.6,0
True,excitatory,17.6,0
True,inhibitory,33.9,24.2
True,excitatory,0,0
True,excitatory,0,0
True,excitatory,0.1,0
True,excitatory,0,0
True,excitatory,0,0
True,inhibitory,8.9,4.9
True,excitatory,0.2,0
True,inhibitory,2.2,0.8
True,excitatory,0,0
True,excitatory,0,0
True,excitatory,0,0
True,excitatory,0,0
True,excitatory,11.6,0
True,excitatory,0.5,0
True,inhibitory,6.9,3.3
True,excitatory,0.1,0
True,excitatory,0.6,0
True,excitatory,0,0
True,excitatory,0.1,0
True,excitatory,0,0
False,inhibitory,8.4,26.3
False,inhibitory,15.6,30.2
False,excitatory,0.1,0
False,inhibitory,2.2,2.1
False,excitatory,13.8,50.7
False,excitatory,23.7,20
False,excitatory,7.5,85.2
False,excitatory,5.9,0
False,inhibitory,21.8,4.8
False,excitatory,32.3,24.4
False,excitatory,0,0
False,excitatory,0,0
False,inhibitory,0,0
False,excitatory,0,0
False,excitatory,4.5,30.7
False,excitatory,2.6,0
False,excitatory,0,0
False,excitatory,2.5,0
False,excitatory,0,0
False,excitatory,0.1,0
False,excitatory,4.1,0
False,excitatory,0.1,0
False,excitatory,13,0.2
False,excitatory,0,0
False,inhibitory,0.1,29.3
False,excitatory,0,0
False,excitatory,3.6,6.8
False,excitatory,0.1,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,12.1,0
False,excitatory,2.2,0.3
False,inhibitory,0,0
False,excitatory,0.1,0
False,excitatory,0,0
False,excitatory,0.4,0
False,inhibitory,2,1
False,excitatory,0,0
False,excitatory,3.3,1.4
False,excitatory,0,0
False,excitatory,0.1,0
False,excitatory,6.7,0
False,excitatory,20.2,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,inhibitory,1.4,0
False,excitatory,1.4,0.1
False,excitatory,0,0
False,inhibitory,0.1,0
False,excitatory,0.2,0
False,inhibitory,0.4,0
False,inhibitory,0.1,1.8
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,2.8,0
False,excitatory,0,0
False,excitatory,0,0
False,inhibitory,112.8,0
False,excitatory,0,0
False,excitatory,0.1,0
False,excitatory,2.3,0
False,inhibitory,1.2,0
False,excitatory,0.4,0
False,excitatory,3.1,0
False,inhibitory,50.5,55.4
False,excitatory,0.3,0.3
False,excitatory,32.8,8.6
False,excitatory,0.3,0
False,excitatory,2.2,0
False,excitatory,0,0
False,inhibitory,10.3,0
False,excitatory,0,0
False,excitatory,1.5,0
False,excitatory,0.4,0
False,excitatory,0,0
False,excitatory,0.2,0
False,excitatory,11,0
False,excitatory,1,0
False,inhibitory,1,0
False,excitatory,0,0
False,excitatory,0.9,0.3
False,excitatory,8.4,0
False,excitatory,0.2,0
False,excitatory,0.1,0
False,excitatory,0,0
False,excitatory,0.2,0
False,excitatory,0,0
False,excitatory,6,0
False,excitatory,0,0
False,excitatory,25,28.9
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,27,11
False,excitatory,0.5,0
False,inhibitory,1.2,0
False,excitatory,0,0
False,excitatory,0.2,0.1
False,excitatory,0.1,0
False,inhibitory,23.4,0.2
False,excitatory,8.3,0
False,inhibitory,7.2,0
False,excitatory,3,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,1.6,0
False,excitatory,9.8,0
False,excitatory,1.5,0
False,excitatory,11.2,0.6
False,inhibitory,10.3,19.5
False,inhibitory,2.1,7.3
False,excitatory,0,0
False,inhibitory,13.2,9.6
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,inhibitory,0.1,0.7
False,inhibitory,8.8,15
False,excitatory,0.1,0
False,excitatory,14.6,10.7
False,excitatory,17.6,17.5
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,15.6,20.2
False,excitatory,27.2,25.7
False,inhibitory,6.6,11
False,excitatory,0,0
False,excitatory,0.1,0
False,excitatory,0,0
False,inhibitory,2.1,2.5
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0.1,0
False,excitatory,0.1,0
False,excitatory,0,0
False,excitatory,4.2,44.3
False,inhibitory,11.6,15.6
False,excitatory,34.2,22.5
False,excitatory,7.9,0
False,excitatory,0,0
False,excitatory,13.6,44
False,excitatory,0,0
False,excitatory,4.6,0
False,excitatory,0,0
False,inhibitory,0,0
False,excitatory,0.4,0
False,excitatory,12.1,0
False,excitatory,0.2,0
False,excitatory,0,0
False,excitatory,54.8,0
False,inhibitory,3.1,6.3
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,1.5,0
False,excitatory,0.2,0
False,excitatory,0,0
False,inhibitory,16.8,0
False,excitatory,0.3,0
False,inhibitory,0,1.5
False,inhibitory,3.9,0.3
False,excitatory,0,0
False,excitatory,1.5,0
False,excitatory,2.1,0
False,excitatory,0.8,0.6
False,excitatory,0.4,0
False,excitatory,0.4,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,1.8,1.2
False,excitatory,5.5,0.1
False,excitatory,0,0
False,excitatory,0,0
False,inhibitory,3.7,0
False,inhibitory,0.2,0
False,excitatory,0,0
False,excitatory,0,0
False,inhibitory,43.5,7.6
False,excitatory,1.9,0.5
False,excitatory,1.3,0
False,excitatory,0.7,0.3
False,excitatory,0.1,0.4
False,inhibitory,0,0
False,excitatory,7.5,0.1
False,excitatory,0,0
False,excitatory,0.5,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,2.4,0
False,excitatory,0,0
False,inhibitory,4.6,0
False,excitatory,25.5,44.9
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,inhibitory,26.8,19.1
False,inhibitory,16.7,0.6
False,excitatory,0,0
False,excitatory,0.1,0
False,excitatory,0.1,0
False,excitatory,0,0
False,inhibitory,1.4,8
False,excitatory,3.2,1
False,excitatory,25.7,41.7
False,excitatory,1.2,4.1
False,excitatory,0,0
False,excitatory,0.2,0
False,excitatory,8.2,1.3
False,excitatory,3.7,0.6
False,excitatory,2.6,0
False,excitatory,0.6,0.1
False,excitatory,29,26
False,excitatory,0.7,0
False,excitatory,0.1,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,1.6,2.4
False,excitatory,2,0
False,excitatory,0.3,0
False,excitatory,10.2,0.2
False,excitatory,0.3,0
False,excitatory,0.1,0.8
False,excitatory,0,0
False,excitatory,1.7,0
False,excitatory,0,0
False,inhibitory,17.7,0
False,inhibitory,180.3,247.8
False,excitatory,0.7,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,inhibitory,0,0
False,inhibitory,130.5,164.4
False,inhibitory,0.6,0.3
False,excitatory,0,0
False,excitatory,17.7,0.4
False,excitatory,5.6,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0.2,0
False,inhibitory,0.4,0.2
False,excitatory,29.9,0
False,excitatory,0.2,0
False,inhibitory,0.2,0
False,excitatory,20.8,0
False,inhibitory,0.1,0.2
False,excitatory,12.7,0
False,excitatory,0.1,0
False,inhibitory,43.3,0.9
False,excitatory,0.6,0
False,excitatory,0,0
False,inhibitory,150.7,172.5
False,excitatory,0.5,0
False,excitatory,1.2,0
False,excitatory,3.1,2.4
False,excitatory,3.3,0
False,inhibitory,12.2,0
False,excitatory,0,0
False,inhibitory,0,0
False,excitatory,2.7,0
False,excitatory,0.2,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0.1,0
False,excitatory,1.3,0
False,excitatory,0.3,0
False,excitatory,0,0
False,excitatory,3.4,0
False,excitatory,0.8,0
False,excitatory,0,0
False,excitatory,0,0
False,inhibitory,0,0
False,excitatory,0,0.2
False,inhibitory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0.2,0
False,excitatory,0,0
False,excitatory,0,0
False,inhibitory,14.8,14.2
False,inhibitory,0.2,0.1
False,excitatory,18.6,9.3
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,inhibitory,44.1,131.9
False,excitatory,0,0
False,excitatory,0.6,0.1
False,inhibitory,6.9,4.9
False,excitatory,0,0
False,excitatory,0.6,0
False,inhibitory,12.7,1.7
False,excitatory,3.2,0
False,excitatory,16.7,0
False,inhibitory,0,0
False,excitatory,0,0
False,inhibitory,1.3,0.1
False,inhibitory,7.2,0.8
False,inhibitory,16.5,17.5
False,excitatory,0,0
False,excitatory,0.1,0
False,excitatory,2.3,0.6
False,inhibitory,52.5,44.1
False,excitatory,0.1,0
False,excitatory,0,0
False,excitatory,0.6,0
False,inhibitory,12.4,0.3
False,excitatory,0,0
False,inhibitory,1.5,4.1
False,excitatory,0,0
False,excitatory,4.7,7.7
False,excitatory,31.5,36.6
False,excitatory,0,0
False,excitatory,0,0
False,inhibitory,5.5,0.6
False,excitatory,5.7,0.5
False,excitatory,1.3,0
False,excitatory,0.2,0
False,excitatory,2.1,0.6
False,excitatory,1.5,0
False,excitatory,3.8,1.4
False,inhibitory,118.8,71.4
False,excitatory,0,0
False,excitatory,56,0
False,excitatory,0.4,0
False,excitatory,0.9,0
False,excitatory,0.7,0
False,excitatory,1.5,0
False,excitatory,0,0
False,excitatory,0.2,0
False,inhibitory,11.2,0
False,excitatory,0.6,0
False,excitatory,0,0
False,excitatory,0.5,0
False,inhibitory,107.3,5.4
False,excitatory,0.4,0
False,excitatory,39.4,0.1
False,excitatory,0,0
False,inhibitory,34.8,80
False,excitatory,0.2,0
False,excitatory,0.2,0
False,inhibitory,16.1,17
False,excitatory,1.7,0
False,inhibitory,11.9,55.1
False,excitatory,28.2,30.1
False,excitatory,0.2,0
False,inhibitory,19.9,34.3
False,excitatory,0,0
False,inhibitory,2.5,0
False,excitatory,3.8,0
False,excitatory,0.1,0
False,excitatory,19,0.4
False,excitatory,0.7,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,9.5,1.7
False,excitatory,0,0
False,excitatory,14.7,18.3
False,excitatory,12.7,34.3
False,excitatory,0.2,0
False,excitatory,2.8,0
False,inhibitory,1.9,0
False,excitatory,0.4,0.4
False,excitatory,0,0
False,inhibitory,13,0.2
False,excitatory,0.4,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,inhibitory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,2,0
False,excitatory,0.2,0
False,excitatory,29.4,0
False,excitatory,2,0.7
False,inhibitory,37.2,0
False,excitatory,1.2,0.2
False,excitatory,0,0
False,excitatory,5,2.4
False,excitatory,33.9,24.7
False,excitatory,0,0
False,excitatory,1.6,0
False,excitatory,0,0
False,excitatory,26.3,0
False,excitatory,0,0
False,excitatory,0,0
False,inhibitory,12.8,19.2
False,excitatory,0.5,0
False,excitatory,11.8,0
False,excitatory,0,0
False,excitatory,0.4,0
False,excitatory,4.4,0
False,excitatory,5.8,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,3.7,0
False,excitatory,0,0
False,inhibitory,71.5,17.8
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0.2,0
False,excitatory,0,0
False,inhibitory,3.3,20.9
False,excitatory,4.9,0
False,excitatory,0,0
False,excitatory,23.1,0
False,excitatory,0.7,0
False,inhibitory,86.9,30.9
False,inhibitory,5.4,0
False,excitatory,4.9,0.7
False,excitatory,1.8,0
False,inhibitory,0.4,0
False,excitatory,0,0
False,excitatory,66.9,66.7
False,excitatory,0.9,2.5
False,inhibitory,40.4,31.7
False,inhibitory,0.3,0.1
False,excitatory,0.2,0
False,inhibitory,0.4,50
False,excitatory,0,0
False,excitatory,27,1.2
False,excitatory,2,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0.3,0
False,excitatory,8.6,0
False,excitatory,0.2,0
False,inhibitory,1.6,5.4
False,inhibitory,84.5,0.2
False,inhibitory,8.3,1.1
False,excitatory,2.2,0.1
False,inhibitory,0.4,0
False,excitatory,1.9,0
False,excitatory,0,0
False,excitatory,2.3,24.8
False,inhibitory,0.1,0.4
False,inhibitory,14.7,0.4
False,excitatory,0.9,0
False,excitatory,1.7,0.8
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,52.9,0
False,excitatory,0.1,0
False,inhibitory,19.2,220.2
False,excitatory,0.1,0
False,excitatory,0,0
False,excitatory,2.9,0
False,excitatory,0,0
False,excitatory,8.5,20.7
False,inhibitory,56,82.3
False,excitatory,0,0
False,excitatory,8.7,6.8
False,excitatory,0.1,0
False,excitatory,0,0
False,excitatory,4.9,0
False,excitatory,17.6,62.8
False,excitatory,0,0
False,excitatory,0.1,0
False,excitatory,0.1,0
False,excitatory,54,35.4
False,inhibitory,0.9,0.4
False,inhibitory,28.7,5.2
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0.2,0
False,excitatory,0.1,0
False,excitatory,1.3,0
False,inhibitory,8,6.7
False,excitatory,10.3,31.2
False,excitatory,11.6,0.3
False,excitatory,0,0
False,excitatory,3.4,1.3
False,excitatory,15.7,3.8
False,excitatory,0,0
False,excitatory,0.2,2.7
False,excitatory,0,0.1
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,inhibitory,9.1,2.6
False,excitatory,1.1,0
False,excitatory,7,0
False,inhibitory,1.9,0.2
False,excitatory,0,0
False,excitatory,0,0
False,inhibitory,5.3,0
False,excitatory,0.9,0
False,excitatory,0.7,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0.3,0
False,excitatory,0,0
False,excitatory,0,0.5
False,excitatory,0,0
False,inhibitory,0.4,0
False,inhibitory,0,0
False,excitatory,0,0
False,excitatory,0.3,0
False,excitatory,2.9,0
False,inhibitory,12.9,1.2
False,excitatory,0.3,0
False,excitatory,0.8,1.5
False,excitatory,8.6,0
False,excitatory,1.4,1.5
False,inhibitory,0.5,0
False,excitatory,0,0
False,inhibitory,16.7,9.3
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,2.2,0
False,excitatory,0,0
False,excitatory,0.1,0
False,excitatory,0,0
False,excitatory,7.5,0
False,excitatory,0,0
False,inhibitory,2.1,28.9
False,excitatory,7.5,6.7
False,excitatory,0.4,0
False,excitatory,2.4,0
False,excitatory,0,0
False,excitatory,0.8,0
False,excitatory,3.3,0
False,excitatory,11.4,0
False,excitatory,0,0
False,excitatory,0.1,0
False,excitatory,18.3,4.2
False,excitatory,0.2,0.1
False,excitatory,0.4,0
False,excitatory,1.7,0
False,excitatory,0,0
False,excitatory,0,0
False,inhibitory,10.9,66.5
False,inhibitory,199.2,110.9
False,excitatory,0,0
False,excitatory,1.4,0
False,excitatory,0,0
False,excitatory,0.3,0
False,excitatory,0,0
False,excitatory,1.9,0.1
False,excitatory,0,0
False,inhibitory,2.6,0
False,excitatory,2.1,1
False,excitatory,27.9,23.1
False,inhibitory,5.9,0.2
False,inhibitory,0.9,0.2
False,excitatory,5.5,12.8
False,excitatory,7.5,1.3
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,inhibitory,13.3,6
False,excitatory,12.2,0
False,excitatory,0,0
False,inhibitory,0,14.9
False,excitatory,1.6,0.1
False,excitatory,10.6,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,inhibitory,0,0.1
False,inhibitory,2.4,47
False,excitatory,0,0
False,excitatory,40.6,58.9
False,excitatory,0,0
False,excitatory,4.5,6.9
False,excitatory,0,0
False,inhibitory,10.9,7.9
False,excitatory,0,0
False,inhibitory,8.4,3.5
False,inhibitory,1.9,0.1
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,3.7,0.5
False,excitatory,0,0
False,excitatory,0,0
False,inhibitory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0.1,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0.7,1
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,18.1,26
False,inhibitory,14.2,9.6
False,excitatory,0,0
False,excitatory,4.5,0
False,excitatory,0.4,0
False,excitatory,2.5,7
False,excitatory,0.1,0
False,excitatory,22.5,44.4
False,excitatory,1.3,0
False,excitatory,0,0
False,inhibitory,14.8,21.1
False,excitatory,0,0
False,excitatory,0.4,0
False,excitatory,0,0
False,inhibitory,2.9,1.3
False,excitatory,0,0
False,excitatory,6,0.3
False,excitatory,0.1,0
False,excitatory,1.8,0
False,excitatory,0,0
False,excitatory,0.8,31.3
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,1.3,0
False,excitatory,2.6,0
False,excitatory,1.3,0
False,excitatory,0,0
False,excitatory,1.4,0.1
False,excitatory,0,0
False,excitatory,25.9,6.1
False,excitatory,6.7,0
False,excitatory,0.7,0
False,inhibitory,32.9,8.9
False,excitatory,0.4,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,1,0.2
False,excitatory,0,0
False,excitatory,11.1,0.4
False,excitatory,0,0
False,inhibitory,20.1,12.6
False,inhibitory,11.1,2
False,inhibitory,4.3,13.6
False,excitatory,1.6,0.7
False,excitatory,0,0
False,excitatory,0.2,0.4
False,excitatory,0,0
False,inhibitory,21.3,16.4
False,excitatory,32,19.3
False,excitatory,1.4,0.2
False,excitatory,14.6,15.9
False,excitatory,7.1,36
False,excitatory,7.4,1.9
False,inhibitory,25.7,132.7
False,excitatory,4.9,0
False,excitatory,0.4,0
False,excitatory,1.5,3.6
False,inhibitory,0.2,0
False,excitatory,9.9,0
False,excitatory,0.5,0
False,excitatory,7.6,0
False,excitatory,0,0
False,excitatory,7.5,0
False,excitatory,0,0
False,excitatory,59.3,0.4
False,excitatory,1.8,0
False,inhibitory,14.4,0.7
False,excitatory,0,0
False,excitatory,0.1,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0.3,0.2
False,excitatory,0.3,0
False,inhibitory,24.5,3.8
False,excitatory,2.7,0
False,inhibitory,28.2,54.4
False,excitatory,0.8,0
False,excitatory,11,1
False,excitatory,4.1,0.6
False,excitatory,0.1,0
False,excitatory,0.2,0
False,inhibitory,31.9,39.6
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0.7,0
False,excitatory,13.3,5.3
False,inhibitory,12.6,0
False,excitatory,0.4,0
False,excitatory,0.8,0.2
False,excitatory,4.9,0
False,inhibitory,9.8,0
False,excitatory,0.2,0
False,excitatory,0,0
False,excitatory,4,0
False,inhibitory,94.9,83
False,excitatory,0,0
False,inhibitory,0.8,0.2
False,excitatory,44.3,10.5
False,excitatory,5,0
False,excitatory,0,0
False,excitatory,0.3,0.6
False,excitatory,1.2,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0.1,0
False,excitatory,16.6,0
False,excitatory,0,0
False,excitatory,0,0
False,inhibitory,2.5,0.5
False,excitatory,0,0
False,excitatory,1,3
False,excitatory,0,0
False,inhibitory,12.5,0
False,inhibitory,41.5,25.2
False,inhibitory,0.4,29.2
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0.8,0
False,excitatory,0,0
False,inhibitory,10.1,4
False,excitatory,11.8,0
False,inhibitory,12,0.1
False,inhibitory,2.1,0.6
False,excitatory,0,0
False,excitatory,5.8,0
False,excitatory,0,0
False,excitatory,0.7,0
False,excitatory,0,0
False,excitatory,0.4,0.3
False,inhibitory,0.7,0
False,excitatory,0,0
False,excitatory,1.5,20.6
False,excitatory,0.9,0
False,excitatory,1.3,0
False,inhibitory,30.9,0
False,excitatory,0,0
False,excitatory,0,0.4
False,excitatory,0,0
False,excitatory,0.1,0
False,inhibitory,36.4,0
False,inhibitory,27.3,20.7
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,1.1,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0.1,0
False,excitatory,4.8,0
False,excitatory,5.4,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,1,0
False,inhibitory,4.4,0
False,inhibitory,1.6,0.3
False,excitatory,0,0
False,excitatory,0.1,0
False,excitatory,0,0
False,inhibitory,0.1,0
False,excitatory,18.8,0
False,excitatory,0.1,0
False,inhibitory,52.4,184.3
False,inhibitory,3.8,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,31.1,2.2
False,inhibitory,38,0
False,excitatory,0,0
False,inhibitory,26.8,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0.8,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0.6,0
False,excitatory,0.7,0
False,excitatory,0.4,0
False,excitatory,0,0
False,excitatory,11.8,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0.8,0
False,excitatory,1.2,0
False,excitatory,34.4,18.5
False,excitatory,0,0
False,inhibitory,1.4,13.7
False,excitatory,20.2,48.3
False,excitatory,4.1,4
False,inhibitory,54.9,36.6
False,inhibitory,15.4,0
False,excitatory,4,41.4
False,excitatory,15.3,14.7
False,excitatory,0.6,0.5
False,excitatory,9.7,0.2
False,excitatory,0,0
False,excitatory,1.3,0
False,excitatory,3.8,1
False,excitatory,0.2,0
False,excitatory,19.3,0
False,inhibitory,0.6,0
False,inhibitory,9.8,5.7
False,excitatory,0.1,0
False,excitatory,0.4,0
False,excitatory,0,0
False,inhibitory,4.5,0
False,excitatory,4.2,0
False,excitatory,0,0
False,excitatory,0.3,0.1
False,excitatory,0.4,0
False,excitatory,5.9,0
False,excitatory,0,0
False,excitatory,4.2,3.2
False,excitatory,0.1,0
False,excitatory,0.7,0
False,excitatory,1.6,0
False,inhibitory,0,0
False,excitatory,0,0
False,inhibitory,9,13.2
False,excitatory,0,0
False,inhibitory,19,51.3
False,excitatory,1.7,0
False,excitatory,19,2.9
False,excitatory,0,0
False,excitatory,0.2,0
False,excitatory,0.7,0
False,excitatory,0,0.6
False,excitatory,0.5,0
False,excitatory,0,0
False,excitatory,14.2,0
False,excitatory,3.6,0
False,excitatory,0,0
False,excitatory,0.4,0
False,excitatory,1.8,0
False,excitatory,1.4,0
False,excitatory,0,0
False,excitatory,23.8,29.1
False,excitatory,0.1,0.1
False,excitatory,0.1,0
False,excitatory,0,0
False,excitatory,1.7,0
False,excitatory,3.6,0
False,excitatory,0.4,0
False,excitatory,0,0
False,excitatory,4,0
False,excitatory,0.2,0
False,excitatory,1.5,0
False,excitatory,0,0
False,excitatory,1.5,0
False,inhibitory,0.3,0.3
False,excitatory,0.5,0
False,excitatory,6.8,0
False,inhibitory,1.2,170
False,excitatory,7.3,0
False,inhibitory,0.2,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,14.7,23.2
False,excitatory,5.9,0
False,inhibitory,34,24.6
False,excitatory,0.3,0
False,excitatory,0.9,0
False,inhibitory,1.3,1.2
False,excitatory,0,0
False,excitatory,0.3,0
False,inhibitory,3.4,1.2
False,excitatory,6.7,0.3
False,excitatory,0.3,0
False,inhibitory,7.4,0
False,inhibitory,0.5,0.1
False,inhibitory,11.9,7.3
False,excitatory,0,0
False,excitatory,5.6,5.8
False,excitatory,1.9,0
False,excitatory,5.2,34.3
False,excitatory,0.1,0
False,excitatory,0.3,0
False,excitatory,0,0
False,excitatory,3.3,0.1
False,excitatory,0.2,0
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,24.4,14
False,excitatory,83.2,74.4
False,excitatory,0,0
False,inhibitory,0,0
False,excitatory,0,0
False,inhibitory,3.2,33.6
False,excitatory,0.5,0
False,excitatory,0.1,0
False,excitatory,2.8,0.2
False,excitatory,0.3,0
False,excitatory,0.4,0
False,excitatory,0,0
False,excitatory,0.3,0
False,excitatory,0,0.1
False,excitatory,0,0
False,excitatory,7.7,0.1
False,excitatory,0,0
False,excitatory,0,0
False,excitatory,0.1,0
False,excitatory,0.1,0
False,excitatory,4.7,0
False,excitatory,0.1,0
False,excitatory,10.9,0
False,excitatory,0,0
False,excitatory,0,0
False,inhibitory,2.1,0
False,inhibitory,2.1,74.6
False,excitatory,0.6,0
False,inhibitory,0.4,0
False,excitatory,1.1,0
False,inhibitory,7.9,1.1
False,excitatory,0.5,0
False,excitatory,0,0
False,excitatory,23.2,73.7
False,excitatory,0,0
False,inhibitory,0.7,0
False,inhibitory,2.9,0
False,excitatory,0,0
False,excitatory,18.4,0.2
False,excitatory,7.3,0
False,excitatory,0,0
False,excitatory,0.1,0
False,excitatory,1.1,0
False,excitatory,0,0
False,excitatory,0,0
False,inhibitory,21.9,14.3
False,excitatory,0.5,0
False,excitatory,0,0.1
False,inhibitory,0,0
False,excitatory,0.1,0
False,excitatory,20.1,0
False,excitatory,10.4,0.1
False,excitatory,0.1,0
False,inhibitory,173.1,0.4
False,inhibitory,34.2,0.4
False,excitatory,0,0
False,inhibitory,0,0
False,excitatory,4.9,50.6
False,excitatory,0,0
False,inhibitory,0,28
False,inhibitory,1.3,75.2
False,excitatory,0.8,0
False,excitatory,0,0
False,excitatory,1.2,0
False,excitatory,2.9,12.7
False,inhibitory,32.2,93.2
False,excitatory,1.1,0
False,excitatory,0.7,0
False,excitatory,0.1,0
False,excitatory,0,0
False,excitatory,0.2,0
False,excitatory,0,0
False,excitatory,0,0
False,inhibitory,1.3,0.5
False,excitatory,3.6,0
False,inhibitory,49.8,87
False,excitatory,0,0
False,excitatory,29.2,50.3
False,inhibitory,3.7,0.2
False,excitatory,1.9,0.5
False,inhibitory,15,1.2
False,excitatory,5.6,7.4
False,excitatory,12,0.2
False,inhibitory,65.3,25.3
False,excitatory,7.8,26.2
False,excitatory,0.1,0
False,inhibitory,1,0
False,excitatory,0,0
False,excitatory,2.3,0
